,SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price,num_rooms,factor
46752,2886,5,2,Rural,2011,314932,7,109.12
46753,2561,2,1,Urban,2007,338739,3,132.27
46754,1477,2,2,Rural,1982,89519,4,60.61
46755,2126,2,1,Suburb,1987,164018,3,77.15
46756,1532,5,2,Suburb,1958,274138,7,178.94
46757,2968,3,1,Rural,2018,301985,4,101.75
46758,1591,3,2,Urban,1983,114730,5,72.11
46759,1838,3,2,Suburb,2002,227564,5,123.81
46760,2734,3,3,Urban,1952,249891,6,91.4
46761,2345,3,1,Urban,1967,266678,4,113.72
46762,1548,4,2,Rural,1979,124405,6,80.36
46763,2037,2,3,Urban,2013,363860,5,178.63
46764,2479,3,3,Urban,1964,281992,6,113.75
46765,1220,5,1,Suburb,1992,163780,6,134.25
46766,1875,2,3,Urban,2017,190237,5,101.46
46767,2414,5,2,Rural,1972,218833,7,90.65
46768,1677,5,3,Urban,2013,251603,8,150.03
46769,2196,5,1,Rural,1974,269910,6,122.91
46770,1661,4,1,Suburb,1969,249945,5,150.48
46771,1683,5,2,Urban,2009,285410,7,169.58
46772,2104,2,2,Urban,1983,229026,4,108.85
46773,1335,2,2,Urban,1995,210441,4,157.63
46774,1224,4,3,Suburb,1972,59107,7,48.29
46775,1870,4,2,Urban,1965,145138,6,77.61
46776,1034,2,2,Suburb,1957,137097,4,132.59
46777,2893,2,2,Urban,1986,262080,4,90.59
46778,1187,5,1,Suburb,1951,197835,6,166.67
46779,2247,5,2,Rural,2017,313497,7,139.52
46780,1642,4,3,Suburb,1971,207430,7,126.33
46781,2909,3,1,Suburb,1952,339006,4,116.54
46782,1962,5,2,Rural,2005,206094,7,105.04
46783,1967,5,2,Rural,2004,188154,7,95.66
46784,1493,3,1,Rural,1995,152056,4,101.85
46785,2886,5,1,Suburb,1961,247903,6,85.9
46786,1310,3,1,Suburb,2007,138914,4,106.04
46787,1520,3,3,Rural,1977,100812,6,66.32
46788,2604,2,2,Urban,1978,225668,4,86.66
46789,2563,3,2,Suburb,1982,187353,5,73.1
46790,2934,3,2,Suburb,1986,392038,5,133.62
46791,1368,4,1,Suburb,2009,193636,5,141.55
46792,2498,4,2,Urban,2014,335228,6,134.2
46793,1745,4,2,Urban,2011,245380,6,140.62
46794,1030,5,1,Suburb,1971,197986,6,192.22
46795,2850,4,2,Urban,1959,242827,6,85.2
46796,2255,2,3,Urban,2008,246904,5,109.49
46797,2873,2,2,Suburb,1971,254381,4,88.54
46798,1997,2,3,Urban,1980,193309,5,96.8
46799,1496,5,1,Rural,1967,207133,6,138.46
46800,2589,3,2,Suburb,2009,321104,5,124.03
46801,1963,3,3,Suburb,2018,220475,6,112.32
46802,2198,2,2,Urban,1991,251199,4,114.29
46803,1297,3,1,Urban,1956,70259,4,54.17
46804,2814,3,1,Suburb,2006,271870,4,96.61
46805,2388,3,2,Rural,2021,256191,5,107.28
46806,2109,5,1,Rural,1957,161586,6,76.62
46807,1576,3,3,Urban,2009,117328,6,74.45
46808,2112,3,1,Rural,2004,276779,4,131.05
46809,1053,5,1,Rural,1964,129030,6,122.54
46810,2653,4,3,Rural,1981,303024,7,114.22
46811,2384,2,2,Suburb,2012,362165,4,151.91
46812,2499,5,1,Rural,1966,286782,6,114.76
46813,1228,5,2,Rural,1986,165055,7,134.41
46814,1778,2,3,Urban,1988,184523,5,103.78
46815,2854,3,2,Rural,1981,394612,5,138.27
46816,2557,3,1,Suburb,2003,227604,4,89.01
46817,2973,5,1,Rural,1983,332924,6,111.98
46818,2782,4,1,Suburb,1979,258725,5,93.0
46819,1984,2,3,Urban,1966,238012,5,119.97
46820,1372,4,1,Urban,1971,81128,5,59.13
46821,1468,5,2,Rural,1968,132602,7,90.33
46822,1419,4,1,Suburb,1990,193696,5,136.5
46823,2849,5,3,Rural,2011,406548,8,142.7
46824,1531,2,2,Suburb,1953,206100,4,134.62
46825,2423,4,2,Rural,1993,335962,6,138.66
46826,1987,4,3,Urban,1994,168858,7,84.98
46827,2207,2,2,Urban,2013,225907,4,102.36
46828,2884,2,1,Suburb,2014,311254,3,107.92
46829,1561,5,2,Suburb,1960,142502,7,91.29
46830,1089,5,3,Rural,1963,159139,8,146.13
46831,2639,5,2,Rural,2017,259297,7,98.26
46832,2729,5,2,Rural,1956,266821,7,97.77
46833,2406,5,3,Suburb,1972,318835,8,132.52
46834,1368,2,2,Suburb,1958,182118,4,133.13
46835,2097,4,3,Urban,1950,255629,7,121.9
46836,2292,3,1,Urban,1971,257914,4,112.53
46837,1014,3,3,Rural,2016,160288,6,158.07
46838,2352,5,2,Rural,2013,259590,7,110.37
46839,2818,3,2,Rural,2021,331150,5,117.51
46840,2415,4,1,Urban,1995,233603,5,96.73
46841,2733,4,2,Rural,1965,359067,6,131.38
46842,2457,5,2,Urban,1967,312075,7,127.01
46843,1343,3,2,Rural,2018,195392,5,145.49
46844,2218,2,2,Suburb,2017,205142,4,92.49
46845,2945,2,3,Urban,2011,352790,5,119.79
46846,2059,5,2,Rural,1959,300822,7,146.1
46847,1916,4,3,Urban,1984,151828,7,79.24
46848,1204,3,2,Rural,2021,120654,5,100.21
46849,2843,4,2,Rural,2014,292064,6,102.73
46850,2674,5,2,Urban,1966,300758,7,112.47
46851,1775,4,1,Rural,1993,186244,5,104.93
46852,2080,3,3,Rural,1953,288156,6,138.54
46853,2133,4,1,Suburb,2021,219013,5,102.68
46854,1685,5,2,Suburb,1959,273545,7,162.34
46855,2519,2,1,Urban,1974,243262,3,96.57
46856,1717,2,1,Rural,1975,206255,3,120.13
46857,1224,3,1,Rural,1986,186086,4,152.03
46858,2409,5,3,Suburb,2013,353191,8,146.61
46859,1063,5,2,Rural,1984,96293,7,90.59
46860,2787,4,2,Rural,1986,295298,6,105.96
46861,1947,2,3,Urban,1961,196369,5,100.86
46862,1960,3,3,Suburb,1984,242981,6,123.97
46863,2802,3,2,Suburb,1954,235680,5,84.11
46864,2925,3,2,Urban,1966,301436,5,103.06
46865,2375,4,1,Rural,1975,278924,5,117.44
46866,2486,5,3,Urban,1976,286609,8,115.29
46867,2867,3,2,Urban,1953,344890,5,120.3
46868,1319,4,2,Suburb,2002,145211,6,110.09
46869,1356,3,1,Rural,1983,220620,4,162.7
46870,1092,4,2,Suburb,2008,91357,6,83.66
46871,1694,2,3,Urban,1980,264434,5,156.1
46872,2323,4,3,Urban,1965,370780,7,159.61
46873,2749,5,3,Urban,2011,297257,8,108.13
46874,2517,2,1,Urban,1981,208164,3,82.7
46875,2677,2,1,Rural,1994,228511,3,85.36
46876,2618,3,3,Suburb,1959,225389,6,86.09
46877,2412,2,2,Suburb,1951,243103,4,100.79
46878,2634,4,2,Urban,1973,372909,6,141.58
46879,2816,5,2,Rural,1958,306286,7,108.77
46880,1433,2,3,Suburb,2013,135148,5,94.31
46881,2125,5,3,Urban,1954,273637,8,128.77
46882,1840,4,3,Suburb,2007,229298,7,124.62
46883,2401,4,1,Rural,2011,241269,5,100.49
46884,2606,5,1,Rural,1994,276695,6,106.18
46885,2908,4,3,Urban,1987,334701,7,115.1
46886,2361,5,3,Urban,1994,297712,8,126.1
46887,2023,3,2,Suburb,2011,196103,5,96.94
46888,1897,4,1,Urban,1962,282377,5,148.85
46889,1883,3,2,Suburb,1982,272620,5,144.78
46890,1777,2,3,Suburb,2017,223087,5,125.54
46891,1491,2,3,Rural,2019,121598,5,81.55
46892,2665,3,1,Suburb,1951,178853,4,67.11
46893,2083,2,1,Rural,1990,108853,3,52.26
46894,1812,2,2,Suburb,1952,228096,4,125.88
46895,2532,2,2,Rural,2008,300778,4,118.79
46896,1391,2,1,Urban,1951,217938,3,156.68
46897,2977,4,3,Rural,1977,258898,7,86.97
46898,2142,2,1,Urban,2012,200247,3,93.49
46899,2798,4,2,Urban,1993,273242,6,97.66
46900,2494,5,1,Rural,2018,285109,6,114.32
46901,2351,2,2,Rural,1958,285328,4,121.36
46902,1020,5,2,Urban,1971,165977,7,162.72
46903,2120,3,2,Rural,2003,241769,5,114.04
46904,2838,3,3,Suburb,2010,168438,6,59.35
46905,1512,4,2,Suburb,2016,201789,6,133.46
46906,1907,3,3,Rural,1954,219040,6,114.86
46907,1714,4,3,Suburb,2009,240382,7,140.25
46908,1943,5,1,Suburb,1980,262620,6,135.16
46909,2663,5,3,Urban,2016,177712,8,66.73
46910,1349,2,3,Suburb,2015,162694,5,120.6
46911,2155,5,1,Rural,1960,138377,6,64.21
46912,1545,3,1,Urban,1973,301104,4,194.89
46913,1598,4,2,Urban,2002,128219,6,80.24
46914,1031,4,3,Urban,1995,178056,7,172.7
46915,1258,2,2,Urban,1991,149993,4,119.23
46916,1475,2,3,Urban,1956,200060,5,135.63
46917,2859,3,3,Urban,1997,256918,6,89.86
46918,1824,4,2,Rural,1968,214405,6,117.55
46919,2905,2,3,Suburb,1966,369218,5,127.1
46920,1971,5,3,Suburb,2020,204765,8,103.89
46921,1919,3,1,Suburb,2016,176930,4,92.2
46922,1032,5,3,Urban,2012,138773,8,134.47
46923,1898,4,2,Rural,1983,280017,6,147.53
46924,1387,2,3,Urban,2002,193210,5,139.3
46925,2821,3,1,Rural,2002,342440,4,121.39
46926,2861,3,1,Suburb,1973,328335,4,114.76
46927,2584,2,1,Suburb,2004,249559,3,96.58
46928,1797,2,2,Rural,1963,162432,4,90.39
46929,1455,4,1,Urban,1963,147027,5,101.05
46930,2617,5,3,Urban,1994,255959,8,97.81
46931,2167,5,3,Suburb,2008,255878,8,118.08
46932,2972,5,3,Rural,1992,299979,8,100.94
46933,2925,4,3,Suburb,1960,299032,7,102.23
46934,2815,2,2,Rural,2006,331217,4,117.66
46935,2906,3,2,Rural,1969,272761,5,93.86
46936,2627,5,3,Urban,1952,407602,8,155.16
46937,1223,2,3,Suburb,1966,153127,5,125.21
46938,1216,5,1,Suburb,1955,145806,6,119.91
46939,1155,4,2,Rural,2004,68266,6,59.1
46940,1788,4,3,Urban,2014,242813,7,135.8
46941,2543,2,1,Suburb,2010,385333,3,151.53
46942,1035,4,2,Suburb,1981,91444,6,88.35
46943,1635,3,3,Suburb,1960,249698,6,152.72
46944,1008,4,1,Suburb,2018,160777,5,159.5
46945,2063,3,2,Rural,1987,167153,5,81.02
46946,2492,5,2,Suburb,1957,320803,7,128.73
46947,1178,4,2,Suburb,1968,239358,6,203.19
46948,2664,3,3,Rural,2000,422098,6,158.45
46949,1958,5,2,Urban,2011,250995,7,128.19
46950,1500,5,3,Suburb,1969,166209,8,110.81
46951,1372,5,3,Suburb,1953,167117,8,121.81
46952,2091,5,2,Rural,1958,257790,7,123.29
46953,1969,2,3,Urban,1971,264673,5,134.42
46954,2689,3,3,Suburb,1968,295910,6,110.04
46955,2447,2,1,Urban,2010,176769,3,72.24
46956,1514,5,2,Suburb,2011,179054,7,118.27
46957,1363,4,1,Urban,1985,170031,5,124.75
46958,2913,3,1,Rural,1981,286598,4,98.39
46959,1776,3,2,Urban,1968,209008,5,117.68
46960,2951,5,3,Rural,1972,297759,8,100.9
46961,2474,4,1,Urban,1970,219639,5,88.78
46962,2539,4,3,Suburb,1993,256826,7,101.15
46963,1773,3,3,Rural,1952,272179,6,153.51
46964,1328,2,1,Urban,2005,187471,3,141.17
46965,1793,4,3,Urban,1988,279307,7,155.78
46966,2921,3,2,Suburb,1951,279142,5,95.56
46967,1961,4,1,Rural,1969,210766,5,107.48
46968,1369,5,3,Urban,1983,136384,8,99.62
46969,1596,4,1,Rural,2021,197475,5,123.73
46970,2877,2,1,Rural,1977,200762,3,69.78
46971,2410,2,2,Suburb,2019,251275,4,104.26
46972,2570,2,3,Suburb,1998,229179,5,89.17
46973,2137,3,2,Urban,2000,245308,5,114.79
46974,1570,4,1,Urban,1958,218269,5,139.02
46975,2061,2,3,Rural,1978,166174,5,80.63
46976,2568,5,1,Rural,2011,222084,6,86.48
46977,1376,5,3,Suburb,2004,224422,8,163.1
46978,2422,5,2,Rural,2021,277278,7,114.48
46979,2226,3,1,Suburb,1989,252712,4,113.53
46980,2225,2,3,Rural,1972,271153,5,121.87
46981,1099,2,2,Rural,2013,133082,4,121.09
46982,2421,4,2,Rural,2010,213922,6,88.36
46983,2473,3,1,Urban,2010,268085,4,108.4
46984,2836,5,2,Suburb,2009,293472,7,103.48
46985,1815,4,3,Suburb,1950,216557,7,119.32
46986,2963,5,1,Suburb,1973,312304,6,105.4
46987,1117,5,1,Suburb,1978,171009,6,153.1
46988,1420,2,3,Rural,1965,189782,5,133.65
46989,2266,4,2,Suburb,2018,296628,6,130.9
46990,1540,3,3,Suburb,1997,211310,6,137.21
46991,2250,5,3,Rural,2010,299791,8,133.24
46992,2524,2,1,Suburb,2014,299509,3,118.66
46993,2875,2,1,Suburb,1982,329809,3,114.72
46994,2236,5,3,Urban,2015,272569,8,121.9
46995,1929,2,2,Suburb,2012,144900,4,75.12
46996,1698,2,1,Suburb,1950,142043,3,83.65
46997,1112,5,3,Suburb,1999,157239,8,141.4
46998,1372,3,1,Rural,1998,136803,4,99.71
46999,1298,5,2,Suburb,1962,171893,7,132.43
47000,2696,4,1,Suburb,2021,334140,5,123.94
47001,2042,5,2,Urban,1961,190651,7,93.36
47002,1775,5,2,Urban,1965,255134,7,143.74
47003,1670,3,3,Suburb,1960,181217,6,108.51
47004,1010,5,3,Suburb,1954,122771,8,121.56
47005,1007,5,2,Urban,1982,230026,7,228.43
47006,2176,2,1,Rural,1959,118573,3,54.49
47007,2648,5,3,Rural,1969,336145,8,126.94
47008,2683,3,2,Suburb,1963,368307,5,137.27
47009,2573,2,1,Rural,2006,310449,3,120.66
47010,2158,5,1,Suburb,1963,219486,6,101.71
47011,2396,2,3,Urban,1985,215551,5,89.96
47012,1460,4,1,Rural,2013,148524,5,101.73
47013,2958,5,3,Urban,1958,329975,8,111.55
47014,2258,5,1,Suburb,1974,160762,6,71.2
47015,1254,2,1,Suburb,1951,203819,3,162.54
47016,1585,5,2,Urban,2016,145385,7,91.73
47017,2351,5,1,Urban,1950,209254,6,89.01
47018,1361,3,1,Rural,1989,149700,4,109.99
47019,2397,5,1,Rural,1981,313568,6,130.82
47020,2002,3,3,Urban,1998,235947,6,117.86
47021,1787,4,2,Urban,1990,291673,6,163.22
47022,1208,4,2,Urban,2003,210510,6,174.26
47023,1266,2,1,Suburb,1968,168892,3,133.41
47024,1655,2,2,Urban,1985,167062,4,100.94
47025,1996,2,1,Urban,1954,169898,3,85.12
47026,1553,2,3,Rural,1966,170294,5,109.65
47027,1735,5,1,Rural,1952,218843,6,126.13
47028,2881,3,1,Rural,2012,329582,4,114.4
47029,2529,2,1,Urban,1967,257583,3,101.85
47030,2587,4,1,Urban,2013,275138,5,106.35
47031,1420,5,3,Urban,2019,150934,8,106.29
47032,1307,3,2,Urban,2018,183394,5,140.32
47033,1136,3,1,Urban,1992,155535,4,136.91
47034,2442,2,2,Urban,2009,268854,4,110.1
47035,1194,2,1,Urban,1950,187243,3,156.82
47036,2118,3,2,Rural,1969,387526,5,182.97
47037,2513,4,3,Urban,2008,264146,7,105.11
47038,2926,2,2,Rural,1957,356774,4,121.93
47039,2281,3,2,Suburb,1982,137448,5,60.26
47040,2048,5,3,Rural,1968,186417,8,91.02
47041,2255,3,2,Rural,1977,203249,5,90.13
47042,2355,2,1,Rural,1997,238554,3,101.3
47043,1605,5,1,Suburb,1977,211463,6,131.75
47044,2013,4,3,Rural,1950,233470,7,115.98
47045,1861,3,3,Urban,1989,121679,6,65.38
47046,1220,3,3,Rural,1955,190377,6,156.05
47047,1296,3,1,Suburb,1994,161318,4,124.47
47048,2226,5,2,Urban,1956,213169,7,95.76
47049,2010,2,3,Urban,1997,225398,5,112.14
47050,2971,3,1,Rural,2009,319624,4,107.58
47051,1342,5,2,Urban,1990,95170,7,70.92
47052,1592,3,1,Urban,1994,161845,4,101.66
47053,2228,2,2,Rural,2021,253751,4,113.89
47054,2984,5,3,Suburb,2009,279994,8,93.83
47055,1891,4,3,Urban,1992,229971,7,121.61
47056,1076,3,1,Suburb,2013,122699,4,114.03
47057,2573,2,2,Suburb,2020,291128,4,113.15
47058,1706,4,1,Urban,1973,191010,5,111.96
47059,2999,2,2,Suburb,2012,254086,4,84.72
47060,2065,4,1,Urban,1974,153708,5,74.43
47061,2478,2,2,Rural,1961,331150,4,133.64
47062,2205,4,3,Urban,1969,299904,7,136.01
47063,1756,5,1,Urban,2006,161525,6,91.98
47064,2218,4,2,Rural,1962,303517,6,136.84
47065,1589,2,1,Suburb,1982,184704,3,116.24
47066,2855,3,1,Urban,1991,375433,4,131.5
47067,2999,4,2,Suburb,1972,401982,6,134.04
47068,1387,2,2,Suburb,1974,172631,4,124.46
47069,1926,3,1,Rural,1983,154499,4,80.22
47070,1636,5,1,Suburb,1998,301610,6,184.36
47071,1140,5,2,Urban,2005,93736,7,82.22
47072,2050,3,3,Urban,1968,206103,6,100.54
47073,2338,2,1,Suburb,1971,282560,3,120.86
47074,2344,2,1,Urban,1959,225443,3,96.18
47075,1447,4,2,Rural,1955,222525,6,153.78
47076,2816,5,1,Urban,2013,301406,6,107.03
47077,1292,5,3,Suburb,1950,131354,8,101.67
47078,2777,5,1,Urban,1963,392674,6,141.4
47079,2259,5,1,Urban,1987,231023,6,102.27
47080,1714,2,1,Rural,1953,119499,3,69.72
47081,1456,5,3,Suburb,2020,197917,8,135.93
47082,1891,3,3,Rural,1950,188932,6,99.91
47083,1838,2,3,Suburb,2012,213647,5,116.24
47084,1653,3,2,Suburb,1988,202220,5,122.34
47085,2629,3,2,Urban,1985,353932,5,134.63
47086,1663,2,3,Suburb,1991,166994,5,100.42
47087,1764,3,2,Suburb,2018,158576,5,89.9
47088,2090,3,2,Rural,1989,199348,5,95.38
47089,1175,4,1,Urban,1989,75650,5,64.38
47090,1509,5,2,Rural,2004,230391,7,152.68
47091,2638,3,2,Urban,2021,234298,5,88.82
47092,2114,4,1,Rural,2003,201348,5,95.25
47093,1704,4,1,Rural,1992,147558,5,86.6
47094,2189,5,2,Urban,2015,223607,7,102.15
47095,1601,4,1,Urban,1986,217526,5,135.87
47096,1837,4,3,Urban,2007,241355,7,131.39
47097,2850,3,1,Rural,1951,400028,4,140.36
47098,2001,5,2,Suburb,2013,197636,7,98.77
47099,2803,5,2,Suburb,1968,204206,7,72.85
47100,2461,3,3,Rural,2006,258741,6,105.14
47101,1050,2,2,Rural,1991,38518,4,36.68
47102,2701,4,1,Urban,1978,326681,5,120.95
47103,1685,3,3,Urban,1972,179777,6,106.69
47104,2762,4,2,Urban,1955,266898,6,96.63
47105,1265,5,1,Rural,1986,196354,6,155.22
47106,2544,5,1,Urban,1991,328890,6,129.28
47107,2110,4,2,Suburb,1975,292141,6,138.46
47108,1605,5,2,Urban,1973,225249,7,140.34
47109,2075,5,2,Urban,2008,177106,7,85.35
47110,2202,2,2,Urban,1961,172200,4,78.2
47111,2301,5,1,Rural,2003,299714,6,130.25
47112,2262,5,2,Suburb,1974,243671,7,107.72
47113,1584,4,1,Urban,1959,252701,5,159.53
47114,1338,3,1,Urban,1954,144951,4,108.33
47115,2095,5,1,Suburb,1982,271919,6,129.79
47116,1373,5,2,Urban,2020,135927,7,99.0
47117,1579,3,1,Urban,1963,186115,4,117.87
47118,1516,3,3,Rural,1993,161809,6,106.73
47119,2874,3,2,Rural,1984,271111,5,94.33
47120,2261,4,3,Rural,1981,265789,7,117.55
47121,2489,5,2,Rural,1993,379491,7,152.47
47122,1120,5,2,Rural,2011,196180,7,175.16
47123,2436,3,3,Rural,2021,371640,6,152.56
47124,2746,2,2,Suburb,1998,210761,4,76.75
47125,2797,4,2,Urban,2007,365011,6,130.5
47126,1836,3,1,Suburb,1982,166262,4,90.56
47127,1569,3,2,Suburb,1983,162816,5,103.77
47128,1042,5,3,Suburb,1972,109161,8,104.76
47129,2527,2,3,Suburb,1992,320078,5,126.66
47130,2220,4,2,Rural,1993,267087,6,120.31
47131,1071,2,1,Urban,2003,103346,3,96.49
47132,1090,2,3,Rural,1956,57926,5,53.14
47133,2572,5,2,Rural,2015,317331,7,123.38
47134,1490,3,2,Urban,1971,210679,5,141.4
47135,2849,3,3,Rural,2018,291727,6,102.4
47136,1748,2,1,Suburb,1991,229427,3,131.25
47137,1997,4,1,Suburb,1951,289794,5,145.11
47138,1382,4,3,Rural,1973,200001,7,144.72
47139,1804,5,3,Urban,2013,200569,8,111.18
47140,2489,4,3,Suburb,2013,310482,7,124.74
47141,2177,5,3,Rural,1998,283331,8,130.15
47142,1169,2,1,Suburb,1951,93180,3,79.71
47143,2295,4,3,Urban,1989,323687,7,141.04
47144,1917,3,1,Suburb,1990,169063,4,88.19
47145,2133,2,1,Urban,1963,211513,3,99.16
47146,1150,5,1,Suburb,1953,131291,6,114.17
47147,1430,2,2,Suburb,1964,96244,4,67.3
47148,1450,2,2,Suburb,2008,188439,4,129.96
47149,1642,5,2,Rural,1975,276836,7,168.6
47150,1779,4,3,Rural,2013,80391,7,45.19
47151,1022,4,2,Rural,1955,166787,6,163.2
47152,1366,3,2,Suburb,1964,244915,5,179.29
47153,1650,4,3,Urban,1978,127129,7,77.05
47154,1819,5,2,Urban,1979,232338,7,127.73
47155,1238,5,1,Rural,2019,131230,6,106.0
47156,1433,5,1,Rural,1951,149078,6,104.03
47157,2976,4,3,Suburb,1975,279861,7,94.04
47158,1703,5,3,Suburb,1980,272943,8,160.27
47159,2150,4,1,Urban,1985,283145,5,131.7
47160,1941,5,3,Rural,1989,184938,8,95.28
47161,1540,5,3,Suburb,1953,141009,8,91.56
47162,1632,4,3,Suburb,1991,88390,7,54.16
47163,1197,3,3,Suburb,2002,179166,6,149.68
47164,2709,3,1,Rural,1985,317483,4,117.2
47165,2679,3,3,Suburb,1956,322649,6,120.44
47166,1481,4,2,Urban,1999,102077,6,68.92
47167,2202,5,3,Rural,1955,300620,8,136.52
47168,1868,4,3,Urban,1968,199298,7,106.69
47169,1522,2,1,Rural,2004,92450,3,60.74
47170,1650,2,2,Suburb,1989,127233,4,77.11
47171,1958,4,3,Suburb,1998,239781,7,122.46
47172,1436,2,3,Urban,1975,214486,5,149.36
47173,2788,3,1,Suburb,1992,247602,4,88.81
47174,1856,3,3,Rural,1951,114928,6,61.92
47175,1313,3,3,Suburb,1981,126222,6,96.13
47176,1018,2,3,Suburb,2006,132313,5,129.97
47177,2183,3,1,Rural,1972,192861,4,88.35
47178,1817,3,3,Suburb,1999,68359,6,37.62
47179,1121,3,2,Rural,1970,222266,5,198.27
47180,1071,4,3,Rural,1967,185928,7,173.6
47181,2078,5,1,Suburb,2005,312242,6,150.26
47182,1459,5,2,Suburb,1993,205864,7,141.1
47183,1168,4,1,Suburb,2005,174252,5,149.19
47184,2634,3,3,Urban,1954,276625,6,105.02
47185,1581,3,3,Rural,1955,182823,6,115.64
47186,2172,4,1,Rural,1991,279700,5,128.78
47187,1628,4,3,Urban,1964,258800,7,158.97
47188,1025,2,2,Urban,1954,98429,4,96.03
47189,2271,4,1,Urban,1984,248455,5,109.4
47190,2920,3,3,Suburb,1975,201323,6,68.95
47191,1720,4,2,Rural,1992,218137,6,126.82
47192,2250,3,3,Rural,1995,192580,6,85.59
47193,2946,2,3,Suburb,2010,394628,5,133.95
47194,2969,4,1,Urban,1960,339868,5,114.47
47195,2649,2,2,Urban,1979,239937,4,90.58
47196,2729,3,2,Urban,1966,326751,5,119.73
47197,2507,3,2,Urban,2012,177035,5,70.62
47198,2856,3,3,Urban,1996,290650,6,101.77
47199,2033,3,3,Suburb,1996,302679,6,148.88
47200,2118,2,1,Urban,2021,191358,3,90.35
47201,1120,4,1,Suburb,1996,156409,5,139.65
47202,1125,4,3,Rural,1953,140077,7,124.51
47203,1548,3,3,Suburb,1955,172925,6,111.71
47204,2092,3,2,Suburb,2018,214851,5,102.7
47205,1296,2,3,Suburb,2019,241074,5,186.01
47206,1685,2,2,Urban,1996,173530,4,102.99
47207,2524,3,1,Urban,1991,266761,4,105.69
47208,1972,3,3,Urban,1983,250751,6,127.16
47209,2068,4,3,Rural,1991,176329,7,85.27
47210,1634,4,2,Suburb,2013,173668,6,106.28
47211,1381,4,1,Rural,1997,164556,5,119.16
47212,2050,3,3,Rural,1995,235581,6,114.92
47213,1704,5,2,Suburb,1969,273870,7,160.72
47214,1496,2,3,Urban,1984,172735,5,115.46
47215,1851,2,1,Suburb,2014,186327,3,100.66
47216,2159,2,2,Suburb,1987,200487,4,92.86
47217,1706,3,2,Urban,2004,214337,5,125.64
47218,2072,3,2,Rural,1990,172103,5,83.06
47219,2631,2,1,Urban,1979,265087,3,100.76
47220,2530,2,2,Urban,1981,220345,4,87.09
47221,1120,2,1,Urban,1974,150132,3,134.05
47222,2784,3,3,Suburb,1988,296655,6,106.56
47223,2240,5,3,Urban,2012,305095,8,136.2
47224,1625,5,2,Rural,1953,147920,7,91.03
47225,1525,5,3,Suburb,2020,209574,8,137.43
47226,2597,4,3,Urban,1985,242564,7,93.4
47227,2066,4,3,Suburb,1959,247307,7,119.7
47228,2946,3,2,Suburb,2013,317233,5,107.68
47229,1751,5,2,Suburb,1953,233300,7,133.24
47230,1095,5,1,Suburb,2011,121083,6,110.58
47231,1026,4,3,Urban,2019,123545,7,120.41
47232,1835,5,1,Suburb,2021,287289,6,156.56
47233,2918,2,1,Rural,1966,276758,3,94.85
47234,2265,4,3,Urban,1962,196447,7,86.73
47235,1486,2,1,Urban,1969,137088,3,92.25
47236,2994,5,2,Rural,1970,252813,7,84.44
47237,1239,3,3,Rural,1964,200867,6,162.12
47238,2327,5,3,Urban,2003,246688,8,106.01
47239,1066,3,3,Suburb,1986,149494,6,140.24
47240,2304,2,2,Suburb,1954,253693,4,110.11
47241,2215,2,1,Rural,1958,261088,3,117.87
47242,2142,5,2,Urban,1997,181291,7,84.64
47243,2175,4,1,Rural,1971,228351,5,104.99
47244,2800,2,2,Rural,1964,326876,4,116.74
47245,2415,3,2,Urban,1990,307391,5,127.28
47246,1230,3,3,Suburb,1962,177084,6,143.97
47247,1350,4,2,Rural,1955,256995,6,190.37
47248,1760,5,2,Urban,1962,234538,7,133.26
47249,2594,2,1,Suburb,1979,295613,3,113.96
47250,2552,5,1,Urban,2020,351075,6,137.57
47251,2194,2,2,Rural,1954,265839,4,121.17
47252,1862,5,3,Urban,1968,279326,8,150.01
47253,2987,4,3,Urban,1997,319216,7,106.87
47254,2155,3,1,Suburb,1977,149543,4,69.39
47255,1356,5,1,Urban,1963,198577,6,146.44
47256,2671,5,3,Suburb,2020,292711,8,109.59
47257,2065,2,1,Suburb,1980,254327,3,123.16
47258,2328,5,1,Urban,1960,214098,6,91.97
47259,2029,5,1,Urban,1980,254584,6,125.47
47260,1328,4,3,Urban,2011,158645,7,119.46
47261,2193,5,3,Suburb,1950,272670,8,124.34
47262,2991,4,2,Rural,1958,274876,6,91.9
47263,2823,4,1,Rural,2003,311214,5,110.24
47264,1910,4,2,Rural,1992,289416,6,151.53
47265,1337,2,2,Suburb,1967,106771,4,79.86
47266,2750,4,2,Suburb,1995,307071,6,111.66
47267,2092,2,1,Rural,1971,170048,3,81.28
47268,1881,3,3,Urban,1964,216881,6,115.3
47269,1538,4,1,Suburb,1998,180765,5,117.53
47270,1736,5,3,Rural,1996,178189,8,102.64
47271,2857,4,1,Suburb,1978,258293,5,90.41
47272,2530,3,3,Urban,2010,229790,6,90.83
47273,2769,4,2,Urban,1962,361694,6,130.62
47274,2509,2,1,Suburb,1979,155369,3,61.92
47275,1442,3,3,Rural,1956,147922,6,102.58
47276,1923,3,2,Suburb,1972,136206,5,70.83
47277,1919,2,2,Suburb,2016,207391,4,108.07
47278,1050,2,2,Urban,1984,127591,4,121.52
47279,1148,5,2,Urban,1965,152487,7,132.83
47280,2950,3,3,Rural,1959,278700,6,94.47
